Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
67.0,NT22-004-14032022-Col1-C--A1--A1--W0001--P001--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-C--A1--A1--W0001--P001--T00001--Z001--C01.ome.tif,1,-0.40037245170291774,-1.871281618973299,4665600,31159.984,NT22-004-14032022-Col1-C,NT22_004_MolDev_ColI,nan,001,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P001--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P001--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
93.0,NT22-004-14032022-Col1-C--A1--A1--W0001--P002--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-C--A1--A1--W0001--P002--T00001--Z001--C01.ome.tif,2,-0.4613330127468688,-1.81324985629304,4665600,33657.242,NT22-004-14032022-Col1-C,NT22_004_MolDev_ColI,nan,002,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P002--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P002--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
88.0,NT22-004-14032022-Col1-C--A1--A1--W0001--P003--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-C--A1--A1--W0001--P003--T00001--Z001--C01.ome.tif,3,-0.43846930150609414,-1.8526456256044301,4665600,30675.244,NT22-004-14032022-Col1-C,NT22_004_MolDev_ColI,nan,003,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P003--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P003--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
71.0,NT22-004-14032022-Col1-C--A1--A1--W0001--P004--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-C--A1--A1--W0001--P004--T00001--Z001--C01.ome.tif,4,-0.42175339241979376,-1.8191468076795043,4665600,31438.062,NT22-004-14032022-Col1-C,NT22_004_MolDev_ColI,nan,004,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P004--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P004--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
80.0,NT22-004-14032022-Col1-C--A1--A1--W0001--P005--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-C--A1--A1--W0001--P005--T00001--Z001--C01.ome.tif,5,-0.4177993923544216,-1.9162341668607603,4665600,36454.71,NT22-004-14032022-Col1-C,NT22_004_MolDev_ColI,nan,005,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P005--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-C/W0001--A1--A1/P005--A1--A1
