Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
139.0,NT22-004-14032022-Col1-A--A1--A1--W0001--P001--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-A--A1--A1--W0001--P001--T00001--Z001--C01.ome.tif,1,-0.3267459075759513,-1.6758708859726155,4665600,28416.72,NT22-004-14032022-Col1-A,NT22_004_MolDev_ColI,nan,001,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P001--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P001--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
174.0,NT22-004-14032022-Col1-A--A1--A1--W0001--P002--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-A--A1--A1--W0001--P002--T00001--Z001--C01.ome.tif,2,-0.4502432863662231,-1.7586714947290074,4665600,29994.084,NT22-004-14032022-Col1-A,NT22_004_MolDev_ColI,nan,002,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P002--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P002--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
161.0,NT22-004-14032022-Col1-A--A1--A1--W0001--P003--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-A--A1--A1--W0001--P003--T00001--Z001--C01.ome.tif,3,-0.3224666408741208,-1.7756235990630815,4665600,28086.992,NT22-004-14032022-Col1-A,NT22_004_MolDev_ColI,nan,003,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P003--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P003--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
170.0,NT22-004-14032022-Col1-A--A1--A1--W0001--P004--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-A--A1--A1--W0001--P004--T00001--Z001--C01.ome.tif,4,-0.36532923676863094,-1.8244819461674535,4665600,29405.686,NT22-004-14032022-Col1-A,NT22_004_MolDev_ColI,nan,004,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P004--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P004--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
183.0,NT22-004-14032022-Col1-A--A1--A1--W0001--P005--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-A--A1--A1--W0001--P005--T00001--Z001--C01.ome.tif,5,-0.25565928440046,-1.7674712429398889,4665600,30023.645,NT22-004-14032022-Col1-A,NT22_004_MolDev_ColI,nan,005,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P005--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P005--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
189.0,NT22-004-14032022-Col1-A--A1--A1--W0001--P006--T00001--Z001--C02.ome.tif,NT22-004-14032022-Col1-A--A1--A1--W0001--P006--T00001--Z001--C01.ome.tif,6,-0.46836907057460814,-1.7607108770049873,4665600,31669.81,NT22-004-14032022-Col1-A,NT22_004_MolDev_ColI,nan,006,W0001--A1--A1,NT22_004,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P006--A1--A1,/g/pepperkok/tuechler/Experiments_2022/NT22_004/NT22_004_MolDev_ColI/NT22-004-14032022-Col1-A/W0001--A1--A1/P006--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
